pl/bl,interp,input_width,input_height,output_width,output_height,layout,dtype,gpu_time(us)
NV12BlockLinear,Nearest,3840,2160,1920,1080,NHWC_RGB,Uint8,46.509056
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NHWC_RGB,Uint8,145.607681
NV12BlockLinear,Nearest,3840,2160,1280,720,NHWC_RGB,Uint8,20.267008
NV12BlockLinear,Bilinear,3840,2160,1280,720,NHWC_RGB,Uint8,61.491199
NV12BlockLinear,Nearest,3840,2160,640,360,NHWC_RGB,Uint8,7.873536
NV12BlockLinear,Bilinear,3840,2160,640,360,NHWC_RGB,Uint8,17.484800
NV12BlockLinear,Nearest,2560,1440,1920,1080,NHWC_RGB,Uint8,36.649982
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NHWC_RGB,Uint8,123.767807
NV12BlockLinear,Nearest,2560,1440,1280,720,NHWC_RGB,Uint8,17.946625
NV12BlockLinear,Bilinear,2560,1440,1280,720,NHWC_RGB,Uint8,57.189377
NV12BlockLinear,Nearest,2560,1440,640,360,NHWC_RGB,Uint8,7.077888
NV12BlockLinear,Bilinear,2560,1440,640,360,NHWC_RGB,Uint8,17.006592
NV12BlockLinear,Nearest,1920,1080,1280,720,NHWC_RGB,Uint8,17.853439
NV12BlockLinear,Bilinear,1920,1080,1280,720,NHWC_RGB,Uint8,57.176064
NV12BlockLinear,Nearest,1920,1080,640,360,NHWC_RGB,Uint8,6.791168
NV12BlockLinear,Bilinear,1920,1080,640,360,NHWC_RGB,Uint8,16.979967
NV12BlockLinear,Nearest,1280,720,640,360,NHWC_RGB,Uint8,6.574080
NV12BlockLinear,Bilinear,1280,720,640,360,NHWC_RGB,Uint8,16.736256
NV12BlockLinear,Nearest,640,360,1280,720,NHWC_RGB,Uint8,17.572865
NV12BlockLinear,Bilinear,640,360,1280,720,NHWC_RGB,Uint8,57.158657
NV12BlockLinear,Nearest,640,360,1920,1080,NHWC_RGB,Uint8,35.969025
NV12BlockLinear,Bilinear,640,360,1920,1080,NHWC_RGB,Uint8,122.619904
NV12BlockLinear,Nearest,640,360,2560,1440,NHWC_RGB,Uint8,61.126656
NV12BlockLinear,Bilinear,640,360,2560,1440,NHWC_RGB,Uint8,214.302719
NV12BlockLinear,Nearest,640,360,3840,2160,NHWC_RGB,Uint8,148.342789
NV12BlockLinear,Bilinear,640,360,3840,2160,NHWC_RGB,Uint8,511.653900
NV12BlockLinear,Nearest,1280,720,1920,1080,NHWC_RGB,Uint8,36.033535
NV12BlockLinear,Bilinear,1280,720,1920,1080,NHWC_RGB,Uint8,122.980354
NV12BlockLinear,Nearest,1280,720,2560,1440,NHWC_RGB,Uint8,61.347839
NV12BlockLinear,Bilinear,1280,720,2560,1440,NHWC_RGB,Uint8,216.725510
NV12BlockLinear,Nearest,1280,720,3840,2160,NHWC_RGB,Uint8,156.856323
NV12BlockLinear,Bilinear,1280,720,3840,2160,NHWC_RGB,Uint8,524.090393
NV12BlockLinear,Nearest,1920,1080,2560,1440,NHWC_RGB,Uint8,63.882240
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NHWC_RGB,Uint8,222.880768
NV12BlockLinear,Nearest,1920,1080,3840,2160,NHWC_RGB,Uint8,164.255737
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NHWC_RGB,Uint8,531.167236
NV12BlockLinear,Nearest,2560,1440,3840,2160,NHWC_RGB,Uint8,169.184250
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NHWC_RGB,Uint8,537.754639
NV12BlockLinear,Nearest,3840,2160,2560,1440,NCHW16_BGR,Uint8,163.862534
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NCHW16_BGR,Uint8,279.135223
NV12BlockLinear,Nearest,3840,2160,1920,1080,NCHW16_BGR,Uint8,99.739647
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NCHW16_BGR,Uint8,165.559296
NV12BlockLinear,Nearest,3840,2160,1280,720,NCHW16_BGR,Uint8,51.168255
NV12BlockLinear,Bilinear,3840,2160,1280,720,NCHW16_BGR,Uint8,86.135811
NV12BlockLinear,Nearest,3840,2160,640,360,NCHW16_BGR,Uint8,13.795328
NV12BlockLinear,Bilinear,3840,2160,640,360,NCHW16_BGR,Uint8,18.238464
NV12BlockLinear,Nearest,2560,1440,1920,1080,NCHW16_BGR,Uint8,91.915260
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NCHW16_BGR,Uint8,155.554810
NV12BlockLinear,Nearest,2560,1440,1280,720,NCHW16_BGR,Uint8,29.945856
NV12BlockLinear,Bilinear,2560,1440,1280,720,NCHW16_BGR,Uint8,60.670975
NV12BlockLinear,Nearest,2560,1440,640,360,NCHW16_BGR,Uint8,11.877376
NV12BlockLinear,Bilinear,2560,1440,640,360,NCHW16_BGR,Uint8,17.787905
NV12BlockLinear,Nearest,1920,1080,1280,720,NCHW16_BGR,Uint8,28.462080
NV12BlockLinear,Bilinear,1920,1080,1280,720,NCHW16_BGR,Uint8,58.320896
NV12BlockLinear,Nearest,1920,1080,640,360,NCHW16_BGR,Uint8,10.870784
NV12BlockLinear,Bilinear,1920,1080,640,360,NCHW16_BGR,Uint8,17.531904
NV12BlockLinear,Nearest,1280,720,640,360,NCHW16_BGR,Uint8,10.389504
NV12BlockLinear,Bilinear,1280,720,640,360,NCHW16_BGR,Uint8,17.144833
NV12BlockLinear,Nearest,640,360,1280,720,NCHW16_BGR,Uint8,25.639936
NV12BlockLinear,Bilinear,640,360,1280,720,NCHW16_BGR,Uint8,57.841663
NV12BlockLinear,Nearest,640,360,1920,1080,NCHW16_BGR,Uint8,84.553726
NV12BlockLinear,Bilinear,640,360,1920,1080,NCHW16_BGR,Uint8,138.137604
NV12BlockLinear,Nearest,640,360,2560,1440,NCHW16_BGR,Uint8,146.709503
NV12BlockLinear,Bilinear,640,360,2560,1440,NCHW16_BGR,Uint8,240.886780
NV12BlockLinear,Nearest,640,360,3840,2160,NCHW16_BGR,Uint8,322.568207
NV12BlockLinear,Bilinear,640,360,3840,2160,NCHW16_BGR,Uint8,528.760803
NV12BlockLinear,Nearest,1280,720,1920,1080,NCHW16_BGR,Uint8,86.516739
NV12BlockLinear,Bilinear,1280,720,1920,1080,NCHW16_BGR,Uint8,142.227463
NV12BlockLinear,Nearest,1280,720,2560,1440,NCHW16_BGR,Uint8,148.825089
NV12BlockLinear,Bilinear,1280,720,2560,1440,NCHW16_BGR,Uint8,248.189957
NV12BlockLinear,Nearest,1280,720,3840,2160,NCHW16_BGR,Uint8,326.084595
NV12BlockLinear,Bilinear,1280,720,3840,2160,NCHW16_BGR,Uint8,540.157959
NV12BlockLinear,Nearest,1920,1080,2560,1440,NCHW16_BGR,Uint8,151.717896
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NCHW16_BGR,Uint8,253.124603
NV12BlockLinear,Nearest,1920,1080,3840,2160,NCHW16_BGR,Uint8,328.981506
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NCHW16_BGR,Uint8,556.846069
NV12BlockLinear,Nearest,2560,1440,3840,2160,NCHW16_BGR,Uint8,332.812286
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NCHW16_BGR,Uint8,558.998535
NV12BlockLinear,Nearest,3840,2160,2560,1440,NCHW16_RGB,Uint8,163.762177
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NCHW16_RGB,Uint8,279.191559
NV12BlockLinear,Nearest,3840,2160,1920,1080,NCHW16_RGB,Uint8,99.695618
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NCHW16_RGB,Uint8,165.470215
NV12BlockLinear,Nearest,3840,2160,1280,720,NCHW16_RGB,Uint8,51.526657
NV12BlockLinear,Bilinear,3840,2160,1280,720,NCHW16_RGB,Uint8,85.872643
NV12BlockLinear,Nearest,3840,2160,640,360,NCHW16_RGB,Uint8,13.770752
NV12BlockLinear,Bilinear,3840,2160,640,360,NCHW16_RGB,Uint8,18.255873
NV12BlockLinear,Nearest,2560,1440,1920,1080,NCHW16_RGB,Uint8,91.964417
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NCHW16_RGB,Uint8,155.507706
NV12BlockLinear,Nearest,2560,1440,1280,720,NCHW16_RGB,Uint8,29.920256
NV12BlockLinear,Bilinear,2560,1440,1280,720,NCHW16_RGB,Uint8,60.669952
NV12BlockLinear,Nearest,2560,1440,640,360,NCHW16_RGB,Uint8,11.882496
NV12BlockLinear,Bilinear,2560,1440,640,360,NCHW16_RGB,Uint8,17.792000
NV12BlockLinear,Nearest,1920,1080,1280,720,NCHW16_RGB,Uint8,28.467199
NV12BlockLinear,Bilinear,1920,1080,1280,720,NCHW16_RGB,Uint8,58.320896
NV12BlockLinear,Nearest,1920,1080,640,360,NCHW16_RGB,Uint8,10.845184
NV12BlockLinear,Bilinear,1920,1080,640,360,NCHW16_RGB,Uint8,17.542145
NV12BlockLinear,Nearest,1280,720,640,360,NCHW16_RGB,Uint8,10.383360
NV12BlockLinear,Bilinear,1280,720,640,360,NCHW16_RGB,Uint8,17.135616
NV12BlockLinear,Nearest,640,360,1280,720,NCHW16_RGB,Uint8,25.586687
NV12BlockLinear,Bilinear,640,360,1280,720,NCHW16_RGB,Uint8,57.800705
NV12BlockLinear,Nearest,640,360,1920,1080,NCHW16_RGB,Uint8,84.546562
NV12BlockLinear,Bilinear,640,360,1920,1080,NCHW16_RGB,Uint8,138.135559
NV12BlockLinear,Nearest,640,360,2560,1440,NCHW16_RGB,Uint8,146.708481
NV12BlockLinear,Bilinear,640,360,2560,1440,NCHW16_RGB,Uint8,240.918533
NV12BlockLinear,Nearest,640,360,3840,2160,NCHW16_RGB,Uint8,322.569214
NV12BlockLinear,Bilinear,640,360,3840,2160,NCHW16_RGB,Uint8,528.739319
NV12BlockLinear,Nearest,1280,720,1920,1080,NCHW16_RGB,Uint8,86.549507
NV12BlockLinear,Bilinear,1280,720,1920,1080,NCHW16_RGB,Uint8,142.223358
NV12BlockLinear,Nearest,1280,720,2560,1440,NCHW16_RGB,Uint8,148.851715
NV12BlockLinear,Bilinear,1280,720,2560,1440,NCHW16_RGB,Uint8,248.125443
NV12BlockLinear,Nearest,1280,720,3840,2160,NCHW16_RGB,Uint8,326.118408
NV12BlockLinear,Bilinear,1280,720,3840,2160,NCHW16_RGB,Uint8,540.123108
NV12BlockLinear,Nearest,1920,1080,2560,1440,NCHW16_RGB,Uint8,151.691269
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NCHW16_RGB,Uint8,253.147141
NV12BlockLinear,Nearest,1920,1080,3840,2160,NCHW16_RGB,Uint8,328.961029
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NCHW16_RGB,Uint8,556.808167
NV12BlockLinear,Nearest,2560,1440,3840,2160,NCHW16_RGB,Uint8,332.819458
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NCHW16_RGB,Uint8,558.892029
NV12BlockLinear,Nearest,3840,2160,2560,1440,NCHW_BGR,Uint8,63.764481
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NCHW_BGR,Uint8,226.382843
NV12BlockLinear,Nearest,3840,2160,1920,1080,NCHW_BGR,Uint8,36.555775
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NCHW_BGR,Uint8,128.966660
NV12BlockLinear,Nearest,3840,2160,1280,720,NCHW_BGR,Uint8,19.998720
NV12BlockLinear,Bilinear,3840,2160,1280,720,NCHW_BGR,Uint8,74.769409
NV12BlockLinear,Nearest,3840,2160,640,360,NCHW_BGR,Uint8,9.293824
NV12BlockLinear,Bilinear,3840,2160,640,360,NCHW_BGR,Uint8,25.972736
NV12BlockLinear,Nearest,2560,1440,1920,1080,NCHW_BGR,Uint8,25.910273
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NCHW_BGR,Uint8,114.031616
NV12BlockLinear,Nearest,2560,1440,1280,720,NCHW_BGR,Uint8,13.537280
NV12BlockLinear,Bilinear,2560,1440,1280,720,NCHW_BGR,Uint8,53.117950
NV12BlockLinear,Nearest,2560,1440,640,360,NCHW_BGR,Uint8,8.803328
NV12BlockLinear,Bilinear,2560,1440,640,360,NCHW_BGR,Uint8,25.529345
NV12BlockLinear,Nearest,1920,1080,1280,720,NCHW_BGR,Uint8,13.539328
NV12BlockLinear,Bilinear,1920,1080,1280,720,NCHW_BGR,Uint8,53.368832
NV12BlockLinear,Nearest,1920,1080,640,360,NCHW_BGR,Uint8,8.060928
NV12BlockLinear,Bilinear,1920,1080,640,360,NCHW_BGR,Uint8,21.803007
NV12BlockLinear,Nearest,1280,720,640,360,NCHW_BGR,Uint8,6.410240
NV12BlockLinear,Bilinear,1280,720,640,360,NCHW_BGR,Uint8,16.246784
NV12BlockLinear,Nearest,640,360,1280,720,NCHW_BGR,Uint8,13.420544
NV12BlockLinear,Bilinear,640,360,1280,720,NCHW_BGR,Uint8,53.146626
NV12BlockLinear,Nearest,640,360,1920,1080,NCHW_BGR,Uint8,25.645056
NV12BlockLinear,Bilinear,640,360,1920,1080,NCHW_BGR,Uint8,113.582077
NV12BlockLinear,Nearest,640,360,2560,1440,NCHW_BGR,Uint8,42.178558
NV12BlockLinear,Bilinear,640,360,2560,1440,NCHW_BGR,Uint8,197.550079
NV12BlockLinear,Nearest,640,360,3840,2160,NCHW_BGR,Uint8,96.391167
NV12BlockLinear,Bilinear,640,360,3840,2160,NCHW_BGR,Uint8,444.519409
NV12BlockLinear,Nearest,1280,720,1920,1080,NCHW_BGR,Uint8,25.673729
NV12BlockLinear,Bilinear,1280,720,1920,1080,NCHW_BGR,Uint8,114.160637
NV12BlockLinear,Nearest,1280,720,2560,1440,NCHW_BGR,Uint8,42.570751
NV12BlockLinear,Bilinear,1280,720,2560,1440,NCHW_BGR,Uint8,197.716995
NV12BlockLinear,Nearest,1280,720,3840,2160,NCHW_BGR,Uint8,105.355263
NV12BlockLinear,Bilinear,1280,720,3840,2160,NCHW_BGR,Uint8,451.234802
NV12BlockLinear,Nearest,1920,1080,2560,1440,NCHW_BGR,Uint8,43.536385
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NCHW_BGR,Uint8,200.901627
NV12BlockLinear,Nearest,1920,1080,3840,2160,NCHW_BGR,Uint8,112.124931
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NCHW_BGR,Uint8,458.180603
NV12BlockLinear,Nearest,2560,1440,3840,2160,NCHW_BGR,Uint8,118.306816
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NCHW_BGR,Uint8,463.241211
NV12BlockLinear,Nearest,3840,2160,2560,1440,NCHW_RGB,Uint8,63.869953
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NCHW_RGB,Uint8,227.699707
NV12BlockLinear,Nearest,3840,2160,1920,1080,NCHW_RGB,Uint8,36.549633
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NCHW_RGB,Uint8,129.625092
NV12BlockLinear,Nearest,3840,2160,1280,720,NCHW_RGB,Uint8,20.013056
NV12BlockLinear,Bilinear,3840,2160,1280,720,NCHW_RGB,Uint8,74.889214
NV12BlockLinear,Nearest,3840,2160,640,360,NCHW_RGB,Uint8,9.291776
NV12BlockLinear,Bilinear,3840,2160,640,360,NCHW_RGB,Uint8,25.986048
NV12BlockLinear,Nearest,2560,1440,1920,1080,NCHW_RGB,Uint8,25.981953
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NCHW_RGB,Uint8,114.065407
NV12BlockLinear,Nearest,2560,1440,1280,720,NCHW_RGB,Uint8,13.594624
NV12BlockLinear,Bilinear,2560,1440,1280,720,NCHW_RGB,Uint8,53.324799
NV12BlockLinear,Nearest,2560,1440,640,360,NCHW_RGB,Uint8,8.820736
NV12BlockLinear,Bilinear,2560,1440,640,360,NCHW_RGB,Uint8,25.718784
NV12BlockLinear,Nearest,1920,1080,1280,720,NCHW_RGB,Uint8,13.593600
NV12BlockLinear,Bilinear,1920,1080,1280,720,NCHW_RGB,Uint8,53.371902
NV12BlockLinear,Nearest,1920,1080,640,360,NCHW_RGB,Uint8,8.077312
NV12BlockLinear,Bilinear,1920,1080,640,360,NCHW_RGB,Uint8,21.901312
NV12BlockLinear,Nearest,1280,720,640,360,NCHW_RGB,Uint8,6.413312
NV12BlockLinear,Bilinear,1280,720,640,360,NCHW_RGB,Uint8,16.251904
NV12BlockLinear,Nearest,640,360,1280,720,NCHW_RGB,Uint8,13.418496
NV12BlockLinear,Bilinear,640,360,1280,720,NCHW_RGB,Uint8,53.093376
NV12BlockLinear,Nearest,640,360,1920,1080,NCHW_RGB,Uint8,25.511936
NV12BlockLinear,Bilinear,640,360,1920,1080,NCHW_RGB,Uint8,113.452034
NV12BlockLinear,Nearest,640,360,2560,1440,NCHW_RGB,Uint8,42.157055
NV12BlockLinear,Bilinear,640,360,2560,1440,NCHW_RGB,Uint8,197.573639
NV12BlockLinear,Nearest,640,360,3840,2160,NCHW_RGB,Uint8,96.387070
NV12BlockLinear,Bilinear,640,360,3840,2160,NCHW_RGB,Uint8,443.598846
NV12BlockLinear,Nearest,1280,720,1920,1080,NCHW_RGB,Uint8,25.663488
NV12BlockLinear,Bilinear,1280,720,1920,1080,NCHW_RGB,Uint8,113.918976
NV12BlockLinear,Nearest,1280,720,2560,1440,NCHW_RGB,Uint8,42.535934
NV12BlockLinear,Bilinear,1280,720,2560,1440,NCHW_RGB,Uint8,197.705734
NV12BlockLinear,Nearest,1280,720,3840,2160,NCHW_RGB,Uint8,105.334785
NV12BlockLinear,Bilinear,1280,720,3840,2160,NCHW_RGB,Uint8,450.968567
NV12BlockLinear,Nearest,1920,1080,2560,1440,NCHW_RGB,Uint8,43.531265
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NCHW_RGB,Uint8,199.387131
NV12BlockLinear,Nearest,1920,1080,3840,2160,NCHW_RGB,Uint8,112.051201
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NCHW_RGB,Uint8,458.465271
NV12BlockLinear,Nearest,2560,1440,3840,2160,NCHW_RGB,Uint8,118.311935
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NCHW_RGB,Uint8,462.720001
